Timeslot,NoBrokers,NoCustomers,Consumption,Production,Consumption24hAgo,Production24Ago,TempForecast,WindSpeedForecast,WindDirectionForecast,CloudsForecast,ClearedQuantity,ClearedQuantity24h,Bids,Asks,Imbalance,Imbalance1h,Imbalance24h,Imbalance1hSign,Imbalance24hSign
456,2,187,37288.68708631757,26.55115904839086,37132.62637778972,5215.5502,12.2,2.24,103.0,1.0,875.548333295929,845.7744961014324,32803.92890297634,-17474.578303681064,-2132.6032495768904,-1573.0998118142834,-2767.3528426296075,-1,-1
457,2,187,33305.36121919885,306.05502978272295,31193.558926746256,310.3702829282948,11.4,4.24,113.0,0.202,815.7868539065629,805.7464715313376,5827.041255711554,-17507.31010573774,-1573.0998118142834,-7396.64232631768,4214.506416562457,-1,1
458,2,187,36909.200667875026,31.66139686980455,37870.217082250565,5152.33231111111,12.5,3.24,133.0,1.0,872.8566527322355,727.3990140452589,22644.882476328356,-17515.400831077768,-7396.64232631768,-1055.8823837874684,-7839.00508205551,-1,-1
459,2,187,37905.72484327227,28.34600461938891,41145.69214580031,5107.01,12.1,4.24,123.0,1.0,960.7808048617685,616.1562798365316,4826.8986366603,-17525.379195616293,-1055.8823837874684,3377.9126562958595,3952.9589556369656,1,1
460,2,187,48045.73926661923,0.0,53160.71490224559,5188.0599999999995,11.5,3.24,113.0,1.0,925.9374360554809,769.4838665068928,20475.642353340892,-17700.711219070276,3377.9126562958595,14912.045736888242,-6916.990764238114,1,-1
461,2,187,54376.878558171025,295.88000000000216,59464.24965065621,5132.530000000001,11.0,5.24,133.0,1.0,919.3995810257511,611.3079998348665,49182.127356757475,-17628.920631840192,14912.045736888242,8170.999920670264,135.6099990631262,1,1
462,2,187,52108.17330755354,158.13,49628.29932594688,6590.18,10.9,4.24,133.0,1.0,1207.6379160092135,606.4847978130764,12740.550324840684,-17703.007827246245,8170.999920670264,145.92945460291298,-4052.991046757294,1,-1
463,2,187,61914.94132185123,1085.814803721139,66178.49283985677,10452.150293507733,10.8,5.24,133.0,1.0,1205.1720986388978,670.5347485244573,9478.384178448088,-17793.99233514217,145.92945460291298,-11946.852391650847,-7487.3743900520485,-1,-1
464,2,187,60190.67737958154,7718.981264719083,64449.12330866575,17410.278295148833,11.0,4.24,133.0,1.0,1241.0495954627258,1166.5498218889977,3081.2978100371533,-17883.08419574361,-11946.852391650847,-28837.50188718675,-20048.477481747617,-1,-1
465,2,187,60974.88386421577,8459.686494316928,67242.71595334692,40639.009999999995,11.5,6.24,123.0,1.0,1058.5908422612536,619.0091174163817,5566.256277801944,-17714.966575001883,-28837.50188718675,-22659.119927455184,-11453.461266795377,-1,-1
466,2,187,58685.4200894946,9695.33880569212,56295.66498211737,21259.01310960178,12.3,6.24,133.0,1.0,1092.2852260225377,773.9809893212438,4908.262240094386,-17700.797543036773,-22659.119927455184,-32267.78423206622,-9530.58317827731,-1,-1
467,2,187,57469.65387975994,10874.163103096656,58018.467480829546,15858.842619768426,12.8,6.24,133.0,1.0,917.2795758789532,664.5966687791087,54881.327541466504,-17754.19657508779,-32267.78423206622,-13676.076797844822,-21569.81763746389,-1,-1
468,2,187,59584.864085187255,2869.1013861394345,59084.105537748015,37715.675376614556,13.3,4.24,133.0,0.702,980.0549593797648,992.4148610466266,4937.172233865643,-17678.063275884637,-13676.076797844822,-22556.796440568287,-21404.93452093973,-1,-1
469,2,187,59901.0781418092,8594.527219104357,63682.83530174798,29426.744799999993,14.1,4.24,113.0,0.327,740.6408323179556,617.7705945687776,11421.748277118944,-17451.16898205945,-22556.796440568287,-19221.677700420096,-7067.961397281538,-1,-1
470,2,187,63511.38656053069,8819.647598021384,59442.21433301273,21032.97965837239,14.0,4.24,123.0,0.202,987.8355046816755,589.998612963977,5426.3483601945545,-17476.835907738587,-19221.677700420096,-17630.570606496633,-4677.922334295524,-1,-1
471,2,187,69031.4500122715,9720.388968794487,59232.13597702933,20375.345526790505,13.4,5.24,123.0,0.202,1008.7180045970808,441.0485149852573,2042.674257175827,-17545.99044595042,-17630.570606496633,-7431.7842174577345,4655.6284867795275,-1,1
472,2,187,64474.31457112019,3523.9119955839224,58977.599296606284,10385.004887198696,12.4,4.24,113.0,0.202,947.0705575471463,655.4493588270149,3306.544535971383,-17621.052655772237,-7431.7842174577345,5252.209668070351,6997.022580679672,1,1
473,2,187,67895.91099917746,319.3772,65477.17575995866,338.26259999999996,12.1,4.24,123.0,0.202,929.3019372276593,618.6692778697064,33892.903344820596,-17566.624576981223,5252.209668070351,2734.5177711685537,3232.9169542137965,1,1
474,2,187,60137.31488152337,0.0,57814.91248460357,260.18825698363696,12.2,5.24,133.0,0.202,738.9658497583087,753.1240546605915,7993.372176409301,-17631.00731603247,2734.5177711685537,5929.030526678849,-2317.1008569864975,1,-1
475,2,187,55612.55405204729,0.0,51418.548571409796,299.148109542328,11.9,5.24,133.0,0.827,846.8672256129204,685.6469249117355,4702.075150252342,-17528.29130618326,5929.030526678849,10725.165080777559,-1836.3890552171652,1,-1
476,2,187,50253.52480793991,5179.2,49206.12527734184,7452.256493985618,11.8,4.24,133.0,1.0,895.3899863532979,613.9792822227898,4175.677405120448,-17548.81366839957,10725.165080777559,3648.5116129514936,-1879.970544290678,1,-1
477,2,187,46365.40273999877,0.0,45641.896921768755,439.947972463756,11.7,5.24,143.0,1.0,697.8852795930303,549.023856003004,4641.204158166299,-17590.61550895795,3648.5116129514936,2503.426491861537,299.85988737639855,1,1
478,2,187,41605.72490198477,0.0,44568.875953239636,0.0,11.8,5.24,143.0,1.0,688.6515895265027,445.3448818989913,52902.161708376225,-17662.388400590506,2503.426491861537,1830.4048605731805,-4298.203164152517,1,-1
479,2,187,38670.36137725873,0.0,39398.430437203904,0.0,11.7,4.24,173.0,1.0,767.6098289934454,368.28137127261107,3943.0903387601493,-17615.468294802922,1830.4048605731805,-2767.3528426296075,-4961.44408603786,-1,-1
480,2,187,37557.77569471237,35.485941497964184,37288.68708631757,26.55115904839086,7.3,4.52,152.0,0.84,845.7744961014324,353.6007866001893,9554.796707147154,-17581.140149000064,-2767.3528426296075,4214.506416562457,-9027.238398569472,1,-1
481,2,187,40107.75727669131,5128.1500000000015,33305.36121919885,306.05502978272295,7.0,3.52,142.0,0.84,805.7464715313376,342.9300048837838,6529.234025755722,-17250.003179094627,4214.506416562457,-7839.00508205551,6199.031111483098,-1,1
482,2,187,37073.08292874037,38.82008675145326,36909.200667875026,31.66139686980455,6.7,3.52,152.0,0.715,727.3990140452589,262.3806423442607,80590.2779469459,-17345.154118919207,-7839.00508205551,3952.9589556369656,8221.194390628887,1,1
483,2,187,41640.086009773404,5164.309999999999,37905.72484327227,28.34600461938891,6.7,2.52,122.0,0.84,616.1562798365316,364.0698321505478,18420.229366905187,-17537.402334803395,3952.9589556369656,-6916.990764238114,9078.12496023791,-1,1
484,2,187,49500.24764357306,37.333719737028396,48045.73926661923,0.0,6.0,2.52,122.0,0.84,769.4838665068928,381.20741278788034,11707.549318645233,-17562.259064968115,-6916.990764238114,135.6099990631262,-1095.0036034032237,1,-1
485,2,187,53272.06979391936,5415.970000000003,54376.878558171025,295.88000000000216,5.3,2.52,122.0,0.84,611.3079998348665,409.7570139444055,6174.526523430413,-17572.37035176816,135.6099990631262,-4052.991046757294,-73.85581428303703,-1,-1
486,2,187,47718.4582833507,5303.560990246336,52108.17330755354,158.13,5.2,3.52,112.0,0.0,606.4847978130764,378.0860057553626,8050.936343264622,-17579.422733663192,-4052.991046757294,-7487.3743900520485,-2490.9334922236308,-1,-1
487,2,187,63133.2427826085,5878.8310941209265,61914.94132185123,1085.814803721139,6.1,5.52,142.0,0.715,670.5347485244573,400.28132739113,5230.829145355392,-17505.451492501983,-7487.3743900520485,-20048.477481747617,-6411.646911740474,-1,-1
488,2,187,69250.63006923164,14688.060521054445,60190.67737958154,7718.981264719083,7.3,5.52,162.0,0.84,1166.5498218889977,454.9157231462694,2649.525912169545,-17540.27959576903,-20048.477481747617,-11453.461266795377,-10380.473093793713,-1,-1
489,2,187,65409.59604456123,9012.571022319844,60974.88386421577,8459.686494316928,7.4,5.52,142.0,0.84,619.0091174163817,475.8026509226706,3385.7233498817673,-17734.926724536857,-11453.461266795377,-9530.58317827731,-8659.846417299601,-1,-1
490,2,187,60695.26621276075,17532.122631023536,58685.4200894946,9695.33880569212,8.8,5.52,142.0,0.0,773.9809893212438,505.2236149028979,15458.966488366947,-17781.092269957757,-9530.58317827731,-21569.81763746389,16731.059899837146,-1,1
491,2,187,63534.28614220243,17065.16596697735,57469.65387975994,10874.163103096656,9.8,5.52,152.0,0.0,664.5966687791087,441.36118397094094,9063.364983296337,-17769.87837918842,-21569.81763746389,-21404.93452093973,13122.328814472514,-1,1
492,2,187,63493.9694799059,32835.61653769717,59584.864085187255,2869.1013861394345,10.1,3.52,162.0,0.84,992.4148610466266,537.8114189005098,6124.459904946322,-17750.405692492113,-21404.93452093973,-7067.961397281538,-23953.504064167962,-1,-1
493,2,187,70856.45779378353,27491.209854202807,59901.0781418092,8594.527219104357,9.8,4.52,162.0,0.84,617.7705945687776,532.7256049048505,13355.342069463024,-17786.568191167513,-7067.961397281538,-4677.922334295524,-23659.263838719726,-1,-1
494,2,187,70703.86773179707,27317.547295709577,63511.38656053069,8819.647598021384,9.9,4.52,172.0,0.84,589.998612963977,480.17889058066567,7180.280822106895,-17831.28716781532,-4677.922334295524,4655.6284867795275,-27040.948792984163,1,-1
495,2,187,70792.39542866527,28082.891399999997,69031.4500122715,9720.388968794487,9.7,3.52,182.0,0.84,441.0485149852573,463.57855337142615,2100.5902524198036,-17746.228661098245,4655.6284867795275,6997.022580679672,-33678.832081255976,1,-1
496,2,187,61985.75075937581,17006.59,64474.31457112019,3523.9119955839224,9.7,3.52,182.0,0.84,655.4493588270149,451.5432111490464,5411.014256454539,-17757.132289317396,6997.022580679672,3232.9169542137965,-15219.607983743677,1,-1
497,2,187,66991.4817520889,7464.260000000001,67895.91099917746,319.3772,9.7,4.52,182.0,0.84,618.6692778697064,426.201723718857,6948.176953995542,-17809.968915193633,3232.9169542137965,-2317.1008569864975,-1870.9692985370161,-1,-1
498,2,187,58447.99283898539,5180.960494861554,60137.31488152337,0.0,9.4,4.52,182.0,0.84,753.1240546605915,589.7193254719673,5382.976251760176,-17942.385378249197,-2317.1008569864975,-1836.3890552171652,2189.1330384163957,-1,1
499,2,187,53896.42958570776,5177.190628126985,55612.55405204729,0.0,9.3,3.52,202.0,0.84,685.6469249117355,519.7881830736517,4098.87009536092,-17950.085805379786,-1836.3890552171652,-1879.970544290678,3493.2375161348173,-1,1
500,2,187,51039.982448691866,5186.522499437589,50253.52480793991,5179.2,8.9,2.52,182.0,0.84,613.9792822227898,531.8014612712723,9709.548307814808,-18025.40994559206,-1879.970544290678,299.85988737639855,-1190.1831017297009,1,-1
501,2,187,45948.036183477314,5152.95,46365.40273999877,0.0,9.1,2.52,182.0,0.84,549.023856003004,456.0029191099837,8286.246542175897,-18009.792680015922,299.85988737639855,-4298.203164152517,-4606.683516306621,-1,-1
502,2,187,46644.386830372794,5253.336503491457,41605.72490198477,0.0,9.5,3.52,192.0,0.84,445.3448818989913,516.1308333076862,17930.51364758143,-18076.805352140633,-4298.203164152517,-4961.44408603786,3817.585858108694,-1,1
503,2,187,43185.191015827615,5312.424901390051,38670.36137725873,0.0,9.8,2.52,212.0,0.84,368.28137127261107,442.1652650684291,3180.261323874553,-18230.559058507784,-4961.44408603786,-9027.238398569472,-1853.131320691231,-1,-1
504,2,187,36678.281235567265,5159.0148370744,37557.77569471237,35.485941497964184,9.9,1.78,203.0,1.0,353.6007866001893,440.362912340816,12600.016491815493,-18379.520160492153,-9027.238398569472,6199.031111483098,-5589.139340942555,1,-1
505,2,187,38134.17010354338,5432.790000000001,40107.75727669131,5128.1500000000015,9.8,1.78,183.0,1.0,342.9300048837838,455.06595986835913,4655.899022041931,-18363.918655616086,6199.031111483098,8221.194390628887,-1214.304945824526,1,-1
506,2,187,39180.027225466816,5087.529999999999,37073.08292874037,38.82008675145326,9.4,2.78,183.0,1.0,262.3806423442607,532.6037392239831,6402.69966004401,-18394.8311708438,8221.194390628887,9078.12496023791,5794.199636491932,1,1
507,2,187,39412.357264202015,0.0,41640.086009773404,5164.309999999999,9.6,2.78,193.0,1.0,364.0698321505478,443.6701650297911,29267.11933565396,-18204.72568312826,9078.12496023791,-1095.0036034032237,11092.892613650547,-1,1
508,2,187,48094.005752815385,30.61568705443536,49500.24764357306,37.333719737028396,9.6,2.78,163.0,1.0,381.20741278788034,516.0344752066798,3922.5638723705856,-18331.066731497824,-1095.0036034032237,-73.85581428303703,5503.54662162438,-1,1
509,2,187,52795.742155095126,36.048978661693404,53272.06979391936,5415.970000000003,9.6,3.78,163.0,1.0,409.7570139444055,613.111381009093,11957.87913488863,-18359.905825857302,-73.85581428303703,-2490.9334922236308,4959.860247079101,-1,1
510,2,187,47606.84494186921,7165.478099031868,47718.4582833507,5303.560990246336,9.6,2.78,153.0,1.0,378.0860057553626,566.2223405531038,3680.932734622782,-18410.5779209812,-2490.9334922236308,-6411.646911740474,3492.984133894865,-1,1
511,2,187,61458.73701268809,9571.127941687506,63133.2427826085,5878.8310941209265,9.7,4.78,163.0,1.0,400.28132739113,654.1817541912877,38403.57406727767,-18315.18632536623,-6411.646911740474,-10380.473093793713,-3308.4483838957694,-1,-1
512,2,187,64281.16173536449,9427.323702522415,69250.63006923164,14688.060521054445,9.6,5.78,163.0,1.0,454.9157231462694,510.1789775954282,6827.038839385452,-18372.70546175531,-10380.473093793713,-8659.846417299601,-13634.667200688094,-1,-1
513,2,187,58727.333883896325,9776.603262666556,65409.59604456123,9012.571022319844,9.5,5.78,143.0,1.0,475.8026509226706,682.5044462820726,7382.386141801165,-18533.12317494063,-8659.846417299601,16731.059899837146,-3687.2360560629927,1,-1
514,2,187,53910.59635276042,40994.63999999999,60695.26621276075,17532.122631023536,10.1,6.78,153.0,1.0,505.2236149028979,602.7272255418095,9003.799782441674,-18490.70608609656,16731.059899837146,13122.328814472514,-5509.19285860588,1,-1
515,2,187,54644.25291232117,41760.24,63534.28614220243,17065.16596697735,11.5,6.78,153.0,1.0,441.36118397094094,744.2393365652904,12574.766028963712,-18521.784544571583,13122.328814472514,-23953.504064167962,-3734.403050798034,-1,-1
516,2,187,48634.91768546924,13851.92712121103,63493.9694799059,32835.61653769717,11.6,8.78,153.0,1.0,537.8114189005098,696.9303470285664,2902.165682318758,-18426.25141524557,-23953.504064167962,-23659.263838719726,5306.8400180501885,-1,1
517,2,187,59473.122261283825,15854.6589327021,70856.45779378353,27491.209854202807,11.4,6.78,153.0,1.0,532.7256049048505,576.3719771808026,2710.862093540749,-18547.956450330745,-23659.263838719726,-27040.948792984163,-1921.2158559286502,-1,-1
518,2,187,64337.72248871631,15062.74028799955,70703.86773179707,27317.547295709577,11.4,7.78,163.0,1.0,480.17889058066567,462.34476199827105,5099.665864445396,-18667.68387888585,-27040.948792984163,-33678.832081255976,-4073.1041170847934,-1,-1
519,2,187,77684.15493800251,17192.268175084795,70792.39542866527,28082.891399999997,12.2,7.78,173.0,1.0,463.57855337142615,583.0375923039976,7204.924965176477,-18778.65282097793,-33678.832081255976,-15219.607983743677,-8093.360744061436,-1,-1
520,2,187,60143.60940797498,5847.296800000001,61985.75075937581,17006.59,12.6,8.78,183.0,1.0,451.5432111490464,617.4981390958422,2237.7673303228253,-18850.92893466792,-15219.607983743677,-1870.9692985370161,809.5509358631865,-1,1
521,2,187,61019.480271894434,5335.73068370837,66991.4817520889,7464.260000000001,12.5,6.78,193.0,1.0,426.201723718857,730.1886652311225,9003.805220012298,-18884.192328011824,-1870.9692985370161,2189.1330384163957,5794.736113164408,1,1
522,2,187,58235.21789775902,5150.969999999999,58447.99283898539,5180.960494861554,11.8,6.78,223.0,1.0,589.7193254719673,624.4151603868652,4826.716754988235,-18819.786162806282,2189.1330384163957,3493.2375161348173,6871.152033918508,1,1
523,2,187,57057.263407050945,5155.6900000000005,53896.42958570776,5177.190628126985,11.2,6.78,233.0,1.0,519.7881830736517,609.7037263326251,4110.034310243109,-18939.101020919403,3493.2375161348173,-1190.1831017297009,3309.107839432021,-1,1
524,2,187,50534.221082001706,20.0808,51039.982448691866,5186.522499437589,10.9,4.78,243.0,1.0,531.8014612712723,505.40086889332724,2942.6406596436177,-18923.330593662373,-1190.1831017297009,-4606.683516306621,427.0456035054958,-1,1
525,2,187,45783.169248175545,4.0414,45948.036183477314,5152.95,9.9,4.78,253.0,0.904,456.0029191099837,510.9027283565142,10484.082709499084,-18970.408351751677,-4606.683516306621,3817.585858108694,-2151.563724452062,1,-1
526,2,187,44729.69895565692,5116.76,46644.386830372794,5253.336503491457,9.3,2.78,263.0,1.0,516.1308333076862,475.72367368483026,4329.508742274337,-18996.749857064024,3817.585858108694,-1853.131320691231,-2963.439292388368,-1,-1
527,2,187,36882.17675263017,3.358400000000001,43185.191015827615,5312.424901390051,8.6,2.78,243.0,1.0,442.1652650684291,422.36722182024124,13831.915790111387,-18919.749442028395,-1853.131320691231,-5589.139340942555,-9800.241001409282,-1,-1
528,2,187,35869.127247550656,0.6719999999999999,36678.281235567265,5159.0148370744,6.1,4.96,244.0,0.986,440.362912340816,305.3900503012096,6572.979861397222,-18802.94612596696,-5589.139340942555,-1214.304945824526,-7801.390698218602,-1,-1
529,2,187,29796.238159926335,297.53440000000205,38134.17010354338,5432.790000000001,5.7,4.96,224.0,0.986,455.06595986835913,400.78912312086777,34188.44821162824,-18714.464096592004,-1214.304945824526,5794.199636491932,-1339.6372046094039,1,-1
530,2,187,36450.45240927625,5010.718,39180.027225466816,5087.529999999999,5.1,3.96,214.0,0.611,532.6037392239831,365.68007269077964,2885.212130417209,-18619.801834188504,5794.199636491932,11092.892613650547,-2718.3512173070303,1,-1
531,2,187,38920.03485225362,5059.02,39412.357264202015,0.0,4.8,4.96,184.0,0.486,443.6701650297911,431.66005733057,5724.717839778386,-18564.62325503002,11092.892613650547,5503.54662162438,5387.186095381301,1,1
532,2,187,49685.825858557844,5114.160000000002,48094.005752815385,30.61568705443536,5.0,4.96,204.0,0.861,516.0344752066798,495.52832206023476,4388.838255567327,-18493.32369223225,5503.54662162438,4959.860247079101,942.5957460774662,1,1
533,2,187,55570.71841551089,5434.810000000001,52795.742155095126,36.048978661693404,5.3,5.96,204.0,0.861,613.111381009093,579.099410892148,2986.0731374613115,-18419.352596402645,4959.860247079101,3492.984133894865,-780.8204689968697,1,-1
534,2,187,44514.222230763895,5287.41,47606.84494186921,7165.478099031868,5.1,5.96,214.0,0.986,566.2223405531038,709.3065698481544,9423.249454723415,-18438.656020730043,3492.984133894865,-3308.4483838957694,-2891.851642091511,-1,-1
535,2,187,58024.070375703974,8234.1992,61458.73701268809,9571.127941687506,4.5,5.96,214.0,0.861,654.1817541912877,624.460775089032,11171.769929700993,-18310.72605004228,-3308.4483838957694,-13634.667200688094,-15476.09236234633,-1,-1
536,2,187,60443.65888156267,9289.9026,64281.16173536449,9427.323702522415,5.1,5.96,224.0,0.986,510.1789775954282,789.240575071443,17819.6507178166,-18272.842402770344,-13634.667200688094,-3687.2360560629927,-12737.732694030243,-1,-1
537,2,187,52209.44054657459,9923.445199999998,58727.333883896325,9776.603262666556,5.0,5.96,214.0,0.986,682.5044462820726,835.6487040562013,3960.465495069219,-18138.787912296393,-3687.2360560629927,-5509.19285860588,-24137.086186670145,-1,-1
538,2,187,50055.5401115171,14556.724600000001,53910.59635276042,40994.63999999999,5.1,6.96,214.0,0.986,602.7272255418095,1053.9425532159867,3689.3743508755147,-18025.92287963202,-5509.19285860588,-3734.403050798034,-18319.526410822993,-1,-1
539,2,187,48970.46729727223,14738.3692,54644.25291232117,41760.24,5.1,7.96,224.0,0.861,744.2393365652904,901.1468684819295,22248.29890744761,-17879.20420822102,-3734.403050798034,5306.8400180501885,-7909.248557615561,1,-1
540,2,187,49949.863319114025,14782.300000000003,48634.91768546924,13851.92712121103,5.7,4.96,224.0,0.861,696.9303470285664,1120.3196508219942,5782.211094070357,-17872.740751807414,5306.8400180501885,-1921.2158559286502,-7931.716600547998,-1,-1
541,2,187,51988.34799431273,14877.069200000004,59473.122261283825,15854.6589327021,6.7,5.96,254.0,0.861,576.3719771808026,1089.7089121297536,5993.399532074527,-17754.415631067302,-1921.2158559286502,-4073.1041170847934,-6299.990861607799,-1,-1
542,2,187,53948.25292600496,14062.942129693653,64337.72248871631,15062.74028799955,5.9,4.96,244.0,0.236,462.34476199827105,970.2237129519053,2869.3742848656575,-17543.05628374397,-4073.1041170847934,-8093.360744061436,1392.1949878280875,-1,1
543,2,187,60536.72443431875,13776.712812835884,77684.15493800251,17192.268175084795,3.6,3.96,224.0,0.0,583.0375923039976,850.4881036827693,3965.510493167411,-17400.393664446477,-8093.360744061436,809.5509358631865,1831.88616684706,1,1
544,2,187,47843.37256708163,12888.6158,60143.60940797498,5847.296800000001,1.8,3.96,214.0,0.486,617.4981390958422,1110.0847117576473,3353.533731623304,-17409.832094208672,809.5509358631865,5794.736113164408,-8008.877474793342,1,-1
545,2,187,55285.75053690523,11921.92,61019.480271894434,5335.73068370837,2.6,3.96,214.0,0.361,730.1886652311225,1201.1595967317808,5780.462007099759,-17347.461050922982,5794.736113164408,6871.152033918508,-2639.737087727195,1,-1
546,2,187,55762.79155123433,11421.27,58235.21789775902,5150.969999999999,2.2,3.96,214.0,0.111,624.4151603868652,1150.2524366948621,17866.614299972956,-17287.364179634114,6871.152033918508,3309.107839432021,-7994.349985904977,1,-1
547,2,187,55183.05447160752,11296.509999999998,57057.263407050945,5155.6900000000005,3.3,3.96,184.0,0.986,609.7037263326251,1173.604381768463,10699.560543140837,-17154.75441491913,3309.107839432021,427.0456035054958,-11826.66164749839,1,-1
548,2,187,49167.42908294,7014.4299999999985,50534.221082001706,20.0808,2.9,4.96,184.0,0.486,505.40086889332724,1152.0586336812048,5982.731810806556,-17121.92180158336,427.0456035054958,-2151.563724452062,-6449.668789964497,-1,-1
549,2,187,47289.370001322925,7091.907864439455,45783.169248175545,4.0414,2.0,4.96,174.0,0.111,510.9027283565142,1194.237099380108,14372.461738425556,-17011.480792071095,-2151.563724452062,-2963.439292388368,1299.7486018846175,-1,1
550,2,187,40901.57349069537,5222.073117327343,44729.69895565692,5116.76,1.8,4.96,184.0,0.0,475.72367368483026,2502.667721281004,22348.412181648324,-16795.932959150534,-2963.439292388368,-9800.241001409282,-617.7840295040878,-1,-1
551,2,187,39786.97477114864,5149.537427583023,36882.17675263017,3.358400000000001,1.4,4.96,194.0,0.0,422.36722182024124,1100.2214923182826,3586.20497394983,-16520.516430034433,-9800.241001409282,-7801.390698218602,-271.77259582180704,-1,-1
552,2,187,45512.02664178693,5031.4554047124875,35869.127247550656,0.6719999999999999,9.6,5.39,188.0,0.201,305.3900503012096,1236.9659100714327,17820.3351427714,-16491.88371279813,-7801.390698218602,-1339.6372046094039,-512.7799634668918,-1,-1
553,2,187,36060.16326058011,5477.934593653272,29796.238159926335,297.53440000000205,8.9,5.39,168.0,0.201,400.78912312086777,903.5215840897478,14315.573907449207,-16348.487114684496,-1339.6372046094039,-2718.3512173070303,952.3171639767024,-1,1
554,2,187,38736.14758673292,5251.153674922615,36450.45240927625,5010.718,8.6,5.39,178.0,0.201,365.68007269077964,1062.081046266545,7419.0030532375795,-16466.272572708192,-2718.3512173070303,5387.186095381301,1834.422635644798,1,1
555,2,187,44409.29453563306,5125.699999999999,38920.03485225362,5059.02,8.4,5.39,178.0,0.326,431.66005733057,1052.6060761788917,3223.511693058506,-16393.97747156804,5387.186095381301,942.5957460774662,8258.278898322016,1,1
556,2,187,51572.418324710896,5103.460000000001,49685.825858557844,5114.160000000002,8.2,6.39,188.0,1.0,495.52832206023476,898.1030554231231,4144.925873101708,-16362.986099541473,942.5957460774662,-780.8204689968697,7204.297438072455,-1,1
557,2,187,60059.85208567644,7338.278800000001,55570.71841551089,5434.810000000001,8.1,6.39,178.0,0.326,579.099410892148,941.6890977411553,87652.91313014747,-16402.674327590146,-780.8204689968697,-2891.851642091511,10452.281400638873,-1,1
558,2,187,52833.33819340573,10057.241642091545,44514.222230763895,5287.41,8.1,6.39,178.0,0.576,709.3065698481544,850.2309561412914,12782.313168347384,-16448.80177787805,-2891.851642091511,-15476.09236234633,739.633208589091,-1,1
559,2,187,72750.35392876569,10951.545580458738,58024.070375703974,8234.1992,8.6,7.39,168.0,1.0,624.460775089032,1041.852049613617,3198.363872419739,-16645.34386106212,-15476.09236234633,-12737.732694030243,-16135.859567537089,-1,-1
560,2,187,74302.46735209956,14501.27396039695,60443.65888156267,9289.9026,9.9,6.39,178.0,1.0,789.240575071443,1215.3626725491824,4404.494706887619,-16640.2438896036,-12737.732694030243,-24137.086186670145,-17815.320322393098,-1,-1
561,2,187,69633.70939802233,16518.994716032077,52209.44054657459,9923.445199999998,10.8,7.39,168.0,1.0,835.6487040562013,965.908918304982,3247.481293530365,-16626.69842003906,-24137.086186670145,-18319.526410822993,-25760.583668913016,-1,-1
562,2,187,70871.97571831319,16387.633146736018,50055.5401115171,14556.724600000001,11.8,9.39,178.0,1.0,1053.9425532159867,1319.9297542409581,5082.617980334985,-16761.936003042785,-18319.526410822993,-7909.248557615561,-8159.60788132978,-1,-1
563,2,187,70518.58610099103,19922.82068249958,48970.46729727223,14738.3692,11.5,9.39,178.0,1.0,901.1468684819295,982.7875268234716,4199.9385405257135,-16783.166508452763,-7909.248557615561,-7931.716600547998,-15389.7814939395,-1,-1
564,2,187,64909.80590788618,18941.105858516727,49949.863319114025,14782.300000000003,11.4,9.39,168.0,1.0,1120.3196508219942,2294.3326650524805,7079.536507168427,-16814.856562943896,-7931.716600547998,-6299.990861607799,-29171.865092887332,-1,-1
565,2,187,65373.7898166805,20562.620861607797,51988.34799431273,14877.069200000004,11.7,9.39,168.0,1.0,1089.7089121297536,1067.6652658674122,3963.951405211511,-16646.474204247766,-6299.990861607799,1392.1949878280875,-15353.373706832997,1,-1
566,2,187,77166.9451613366,31396.7074,53948.25292600496,14062.942129693653,11.6,8.39,168.0,1.0,970.2237129519053,1017.4944359580978,3004.6284382398458,-16712.18142188786,1392.1949878280875,1831.88616684706,-24030.72923255759,1,-1
567,2,187,79218.9113391797,31793.28,60536.72443431875,13776.712812835884,11.9,7.39,168.0,1.0,850.4881036827693,974.6915922395312,6060.814384968461,-16729.539010218024,1831.88616684706,-8008.877474793342,-31517.88604357561,-1,-1
568,2,187,67621.25878624112,20304.387474793344,47843.37256708163,12888.6158,12.1,9.39,168.0,1.0,1110.0847117576473,1154.4910553316479,6260.986187692678,-16673.24546688302,-8008.877474793342,-2639.737087727195,-12887.576960365881,-1,-1
569,2,187,73328.46494644624,8863.507087727223,55285.75053690523,11921.92,12.8,9.39,178.0,1.0,1201.1595967317808,1136.852992192896,5015.482936067832,-16703.342407217202,-2639.737087727195,-7994.349985904977,6.792748052806928,-1,1
570,2,187,72054.3970692123,11478.532379012515,55762.79155123433,11421.27,13.8,9.39,198.0,0.951,1150.2524366948621,1196.8667290921535,2356.0757707274183,-16706.529814035577,-7994.349985904977,-11826.66164749839,70.02931337297196,-1,1
571,2,187,67519.65216451092,11285.468343273049,55183.05447160752,11296.509999999998,14.7,9.39,228.0,1.0,1173.604381768463,1079.7706071887199,4689.51337122687,-16724.15031329959,-11826.66164749839,-6449.668789964497,13761.670853600306,-1,1
572,2,187,58041.15185427412,5998.2700968076315,49167.42908294,7014.4299999999985,14.2,7.39,228.0,0.701,1152.0586336812048,1063.803967953629,7580.705488430252,-16819.073707265004,-6449.668789964497,1299.7486018846175,8558.199958783844,1,1
